account_id,name,account_type,bank,opened_days_ago,kyc_level,owner_entity
ACC01938,Kapoor Infotech,BUSINESS,BANK_B,1422,LOW,ENT01380
ACC01939,Swati Pandey,PERSONAL,BANK_B,2004,MEDIUM,ENT01381
ACC01940,Pandey Enterprises,BUSINESS,BANK_B,1215,MEDIUM,ENT01381
ACC01941,Pandey Overseas,BUSINESS,BANK_A,3038,HIGH,ENT01381
ACC01942,Sunil Brar,PERSONAL,BANK_B,738,HIGH,ENT01382
ACC01943,Sandeep Das,PERSONAL,BANK_A,1609,MEDIUM,ENT01383
ACC01944,Venkatesh Dubey,PERSONAL,BANK_B,3071,MEDIUM,ENT01384
ACC01945,Dubey Traders,BUSINESS,BANK_B,1721,MEDIUM,ENT01384
ACC01946,Mary Joshi,PERSONAL,BANK_A,1914,MEDIUM,ENT01385
ACC01947,Manpreet Ghosh,PERSONAL,BANK_B,3132,HIGH,ENT01386
ACC01948,Sarita Bose,PERSONAL,BANK_A,2631,HIGH,ENT01387
ACC01949,Aarti Varghese,PERSONAL,BANK_A,3412,MEDIUM,ENT01388
ACC01950,Harpreet Patel,PERSONAL,BANK_A,1992,LOW,ENT01389
ACC01951,Srinivas Qureshi,PERSONAL,BANK_B,410,MEDIUM,ENT01390
ACC01952,Agarwal Pharma,BUSINESS,BANK_A,2049,MEDIUM,ENT01391
ACC01953,Sneha Sheikh,PERSONAL,BANK_A,2576,MEDIUM,ENT01392
ACC01954,Nisha Varghese,PERSONAL,BANK_A,1581,MEDIUM,ENT01393
ACC01955,Geeta Jain,PERSONAL,BANK_A,67,HIGH,ENT01394
ACC01956,Zeenat Chatterjee,PERSONAL,BANK_A,68,HIGH,ENT01395
ACC01957,Nithya Sheikh,PERSONAL,BANK_A,2571,MEDIUM,ENT01396
ACC01958,Sheikh Pharma,BUSINESS,BANK_B,1810,HIGH,ENT01396
ACC01959,Simran Iyengar,PERSONAL,BANK_B,3056,MEDIUM,ENT01397
ACC01960,Dhillon Agro Industries,BUSINESS,BANK_B,1696,MEDIUM,ENT01398
ACC01961,Kavita Nair,PERSONAL,BANK_A,1011,MEDIUM,ENT01399
ACC01962,Pooja Varghese,PERSONAL,BANK_A,411,MEDIUM,ENT01400
ACC01963,Simran Mehta,PERSONAL,BANK_B,1973,MEDIUM,ENT01401
ACC01964,Fatima Shah,PERSONAL,BANK_A,2885,MEDIUM,ENT01402
ACC01965,Bhavana Pandey,PERSONAL,BANK_A,2904,MEDIUM,ENT01403
ACC01966,Pandey Motors,BUSINESS,BANK_A,1197,MEDIUM,ENT01403
ACC01967,Dinesh Khan,PERSONAL,BANK_A,1011,MEDIUM,ENT01404
ACC01968,Shreya Dubey,PERSONAL,BANK_A,3034,MEDIUM,ENT01405
ACC01969,Dubey Overseas,BUSINESS,BANK_A,3266,MEDIUM,ENT01405
ACC01970,Padma Iyer,PERSONAL,BANK_A,488,LOW,ENT01406
ACC01971,Iyer Fashions,BUSINESS,BANK_B,2782,MEDIUM,ENT01406
ACC01972,George Bhatt,PERSONAL,BANK_B,1840,MEDIUM,ENT01407
ACC01973,Bhatt Overseas,BUSINESS,BANK_A,824,MEDIUM,ENT01407
ACC01974,Patel Logistics,BUSINESS,BANK_A,935,LOW,ENT01408
ACC01975,Jyoti Sandhu,PERSONAL,BANK_A,1162,MEDIUM,ENT01409
ACC01976,Tiwari Agro Industries,BUSINESS,BANK_A,1670,MEDIUM,ENT01410
ACC01977,Deepa Chatterjee,PERSONAL,BANK_A,418,HIGH,ENT01411
ACC01978,Bhavana Qureshi,PERSONAL,BANK_A,2062,MEDIUM,ENT01412
ACC01979,Manisha Varghese,PERSONAL,BANK_B,1193,MEDIUM,ENT01413
ACC01980,Varghese Constructions,BUSINESS,BANK_B,3621,MEDIUM,ENT01413
ACC01981,Usha Sheikh,PERSONAL,BANK_A,1719,MEDIUM,ENT01414
ACC01982,Sheikh Textiles,BUSINESS,BANK_A,540,HIGH,ENT01414
ACC01983,Karthik Mehta,PERSONAL,BANK_B,133,MEDIUM,ENT01415
ACC01984,Manoj Khan,PERSONAL,BANK_B,1579,HIGH,ENT01416
ACC01985,Malik Constructions,BUSINESS,BANK_B,376,HIGH,ENT01417
ACC01986,Kavita Trivedi,PERSONAL,BANK_B,2595,MEDIUM,ENT01418
ACC01987,Susan Singh,PERSONAL,BANK_B,757,LOW,ENT01419
ACC01988,Kritika Bhatt,PERSONAL,BANK_A,2278,MEDIUM,ENT01420
ACC01989,Bhatt Exports,BUSINESS,BANK_B,1347,LOW,ENT01420
ACC01990,Kavita Mishra,PERSONAL,BANK_B,272,MEDIUM,ENT01421
ACC01991,Neha Brar,PERSONAL,BANK_A,2228,MEDIUM,ENT01422
ACC01992,Iyengar Electronics,BUSINESS,BANK_B,991,HIGH,ENT01423
ACC01993,Agarwal Infotech,BUSINESS,BANK_A,1013,MEDIUM,ENT01424
ACC01994,Ravi Dhillon,PERSONAL,BANK_B,232,MEDIUM,ENT01425
ACC01995,Dhillon Textiles,BUSINESS,BANK_A,2281,MEDIUM,ENT01425
ACC01996,Mary Yadav,PERSONAL,BANK_A,2850,LOW,ENT01426
ACC01997,Reddy Fashions,BUSINESS,BANK_B,2300,MEDIUM,ENT01427
ACC01998,Pooja Malhotra,PERSONAL,BANK_A,1978,HIGH,ENT01428
ACC01999,Malhotra Retail,BUSINESS,BANK_B,518,HIGH,ENT01428
ACC02000,Sunil Sengupta,PERSONAL,BANK_A,540,HIGH,ENT01429
ACC02001,Sengupta Textiles,BUSINESS,BANK_B,2055,MEDIUM,ENT01429
ACC02002,Shreya Patel,PERSONAL,BANK_A,1066,LOW,ENT01430
ACC02003,Dubey Constructions,BUSINESS,BANK_B,2655,MEDIUM,ENT01431
ACC02004,Kiran Sengupta,PERSONAL,BANK_A,583,MEDIUM,ENT01432
ACC02005,Thomas Chauhan,PERSONAL,BANK_B,1401,LOW,ENT01433
ACC02006,Anna Gupta,PERSONAL,BANK_B,1153,HIGH,ENT01434
ACC02007,Gupta Fashions,BUSINESS,BANK_A,2592,MEDIUM,ENT01434
ACC02008,Naveen Thomas,PERSONAL,BANK_B,741,MEDIUM,ENT01435
ACC02009,Anna Dhillon,PERSONAL,BANK_A,1172,LOW,ENT01436
ACC02010,Sidhu Agro Industries,BUSINESS,BANK_A,2929,MEDIUM,ENT01437
ACC02011,Neha Pillai,PERSONAL,BANK_B,992,MEDIUM,ENT01438
ACC02012,Harish Qureshi,PERSONAL,BANK_A,2251,LOW,ENT01439
ACC02013,Bose Agro Industries,BUSINESS,BANK_A,1793,MEDIUM,ENT01440
ACC02014,Nitin Mehta,PERSONAL,BANK_B,1362,MEDIUM,ENT01441
ACC02015,Mehta Overseas,BUSINESS,BANK_B,3304,HIGH,ENT01441
ACC02016,Meena Patel,PERSONAL,BANK_B,655,HIGH,ENT01442
ACC02017,Patel Constructions,BUSINESS,BANK_A,2967,MEDIUM,ENT01442
ACC02018,Gurpreet Ansari,PERSONAL,BANK_B,2425,HIGH,ENT01443
ACC02019,Kavita Malik,PERSONAL,BANK_A,2565,LOW,ENT01444
ACC02020,Shobha Kaur,PERSONAL,BANK_B,529,HIGH,ENT01445
ACC02021,Usha Saxena,PERSONAL,BANK_A,441,MEDIUM,ENT01446
ACC02022,Saxena Agro Industries,BUSINESS,BANK_A,120,MEDIUM,ENT01446
ACC02023,Shobha Dubey,PERSONAL,BANK_A,2175,LOW,ENT01447
ACC02024,Sunita Menon,PERSONAL,BANK_A,2611,MEDIUM,ENT01448
ACC02025,Menon Distributors,BUSINESS,BANK_B,508,MEDIUM,ENT01448
ACC02026,Kapoor Electronics,BUSINESS,BANK_A,815,MEDIUM,ENT01449
ACC02027,Faisal Mishra,PERSONAL,BANK_A,1396,MEDIUM,ENT01450
ACC02028,Jaspreet Patel,PERSONAL,BANK_A,2065,MEDIUM,ENT01451
ACC02029,Rekha Chatterjee,PERSONAL,BANK_A,773,LOW,ENT01452
ACC02030,Chatterjee Logistics,BUSINESS,BANK_A,709,MEDIUM,ENT01452
ACC02031,Nitin Nair,PERSONAL,BANK_B,3519,MEDIUM,ENT01453
ACC02032,Nair Distributors,BUSINESS,BANK_B,739,LOW,ENT01453
ACC02033,Pankaj Reddy,PERSONAL,BANK_B,1406,MEDIUM,ENT01454
ACC02034,Reddy Agro Industries,BUSINESS,BANK_A,1531,MEDIUM,ENT01454
ACC02035,Zeenat Ghosh,PERSONAL,BANK_B,1707,HIGH,ENT01455
ACC02036,Ghosh Logistics,BUSINESS,BANK_A,1255,MEDIUM,ENT01455
ACC02037,Patel Foods,BUSINESS,BANK_B,1832,LOW,ENT01456
ACC02038,Ayesha Mehta,PERSONAL,BANK_A,68,LOW,ENT01457
ACC02039,Geeta Ahmed,PERSONAL,BANK_B,604,MEDIUM,ENT01458
ACC02040,Ritu Verma,PERSONAL,BANK_A,616,HIGH,ENT01459
ACC02041,Anil Thomas,PERSONAL,BANK_A,2565,MEDIUM,ENT01460
ACC02042,Thomas Motors,BUSINESS,BANK_A,784,MEDIUM,ENT01460
ACC02043,Kalpana Ahmed,PERSONAL,BANK_A,2126,HIGH,ENT01461
ACC02044,Anjali Gupta,PERSONAL,BANK_B,2350,MEDIUM,ENT01462
ACC02045,Gupta Motors,BUSINESS,BANK_B,2820,MEDIUM,ENT01462
ACC02046,Vijay Kumar,PERSONAL,BANK_A,2349,LOW,ENT01463
ACC02047,Swati Sidhu,PERSONAL,BANK_A,3141,MEDIUM,ENT01464
ACC02048,Divya Thomas,PERSONAL,BANK_A,2095,MEDIUM,ENT01465
ACC02049,Faisal Mukherjee,PERSONAL,BANK_A,741,MEDIUM,ENT01466
ACC02050,Sarita Kaur,PERSONAL,BANK_A,2988,MEDIUM,ENT01467
ACC02051,Vijay Das,PERSONAL,BANK_A,1655,MEDIUM,ENT01468
ACC02052,Radha Sidhu,PERSONAL,BANK_B,2541,HIGH,ENT01469
ACC02053,Sidhu Overseas,BUSINESS,BANK_A,2728,MEDIUM,ENT01469
ACC02054,Priya Thomas,PERSONAL,BANK_A,1166,LOW,ENT01470
ACC02055,Sabiha Sheikh,PERSONAL,BANK_A,123,MEDIUM,ENT01471
ACC02056,Sheikh Traders,BUSINESS,BANK_A,2124,HIGH,ENT01471
ACC02057,Sangeeta Reddy,PERSONAL,BANK_A,3565,LOW,ENT01472
ACC02058,Reddy Textiles,BUSINESS,BANK_A,1159,MEDIUM,ENT01472
ACC02059,Reddy Hardware,BUSINESS,BANK_A,1791,MEDIUM,ENT01472
ACC02060,Pooja Dubey,PERSONAL,BANK_B,1764,MEDIUM,ENT01473
ACC02061,Jyoti Khan,PERSONAL,BANK_A,1836,HIGH,ENT01474
ACC02062,Gopal Jain,PERSONAL,BANK_B,3333,LOW,ENT01475
ACC02063,Jain Retail,BUSINESS,BANK_A,846,MEDIUM,ENT01475
ACC02064,Ashok Ahmed,PERSONAL,BANK_B,2302,MEDIUM,ENT01476
ACC02065,Bhavana Joshi,PERSONAL,BANK_A,2985,LOW,ENT01477
ACC02066,Pooja Dubey,PERSONAL,BANK_B,2441,HIGH,ENT01478
ACC02067,Dubey Infotech,BUSINESS,BANK_B,312,MEDIUM,ENT01478
ACC02068,Srinivas Mukherjee,PERSONAL,BANK_B,1651,MEDIUM,ENT01479
ACC02069,Ayesha Bansal,PERSONAL,BANK_A,2850,MEDIUM,ENT01480
ACC02070,Shobha Dubey,PERSONAL,BANK_B,598,MEDIUM,ENT01481
ACC02071,Jyoti Reddy,PERSONAL,BANK_B,2014,MEDIUM,ENT01482
ACC02072,Aarti Mehta,PERSONAL,BANK_A,3432,MEDIUM,ENT01483
ACC02073,Mehta Motors,BUSINESS,BANK_B,1272,MEDIUM,ENT01483
ACC02074,Harleen Jain,PERSONAL,BANK_A,2249,MEDIUM,ENT01484
ACC02075,Jain Enterprises,BUSINESS,BANK_A,1197,MEDIUM,ENT01484
ACC02076,Zubair Pillai,PERSONAL,BANK_B,1908,MEDIUM,ENT01485
ACC02077,Kiran Iyengar,PERSONAL,BANK_B,544,MEDIUM,ENT01486
ACC02078,Iyengar Electronics,BUSINESS,BANK_B,751,MEDIUM,ENT01486
ACC02079,Arjun Bose,PERSONAL,BANK_B,894,LOW,ENT01487
ACC02080,Dinesh Pillai,PERSONAL,BANK_A,845,MEDIUM,ENT01488
ACC02081,Pooja Rao,PERSONAL,BANK_A,1198,MEDIUM,ENT01489
ACC02082,Rao Logistics,BUSINESS,BANK_B,3524,MEDIUM,ENT01489
ACC02083,Meena Rao,PERSONAL,BANK_A,2176,MEDIUM,ENT01490
ACC02084,Rao Pharma,BUSINESS,BANK_A,1247,LOW,ENT01490
ACC02085,Sidhu Logistics,BUSINESS,BANK_B,3196,MEDIUM,ENT01491
ACC02086,Geeta Tiwari,PERSONAL,BANK_B,2044,LOW,ENT01492
ACC02087,George Iyengar,PERSONAL,BANK_B,1466,MEDIUM,ENT01493
ACC02088,Simran Jain,PERSONAL,BANK_B,1998,MEDIUM,ENT01494
ACC02089,Jain Pharma,BUSINESS,BANK_B,1880,MEDIUM,ENT01494
ACC02090,Vasantha Das,PERSONAL,BANK_A,2132,MEDIUM,ENT01495
ACC02091,Das Foods,BUSINESS,BANK_B,3084,HIGH,ENT01495
ACC02092,Sandhu Logistics,BUSINESS,BANK_A,775,MEDIUM,ENT01496
ACC02093,Ansari Exports,BUSINESS,BANK_B,644,HIGH,ENT01497
ACC02094,Ayesha Naidu,PERSONAL,BANK_A,418,MEDIUM,ENT01498
ACC02095,Naidu Pharma,BUSINESS,BANK_A,2633,MEDIUM,ENT01498
ACC02096,Anil Malhotra,PERSONAL,BANK_A,980,MEDIUM,ENT01499
ACC02097,Malhotra Overseas,BUSINESS,BANK_A,480,MEDIUM,ENT01499
ACC02098,Jain Infotech,BUSINESS,BANK_B,3295,MEDIUM,ENT01500
ACC02099,Fatima Qureshi,PERSONAL,BANK_A,767,HIGH,ENT01501
ACC02100,Preethi Qureshi,PERSONAL,BANK_A,3509,MEDIUM,ENT01502
ACC02101,Gopal Chauhan,PERSONAL,BANK_A,887,MEDIUM,ENT01503
ACC02102,Zubair Kaur,PERSONAL,BANK_B,1167,MEDIUM,ENT01504
ACC02103,Mary Gupta,PERSONAL,BANK_A,2139,MEDIUM,ENT01505
ACC02104,Gupta Retail,BUSINESS,BANK_A,2269,HIGH,ENT01505
ACC02105,Anil Iyer,PERSONAL,BANK_A,2757,LOW,ENT01506
ACC02106,Iyer Retail,BUSINESS,BANK_B,445,LOW,ENT01506
ACC02107,Iyer Pharma,BUSINESS,BANK_A,1383,MEDIUM,ENT01506
ACC02108,Neha Jain,PERSONAL,BANK_B,827,MEDIUM,ENT01507
ACC02109,Jain Foods,BUSINESS,BANK_A,1607,MEDIUM,ENT01507
ACC02110,Usha Mukherjee,PERSONAL,BANK_B,2492,MEDIUM,ENT01508
ACC02111,Jaspreet Desai,PERSONAL,BANK_B,1262,MEDIUM,ENT01509
ACC02112,Rekha Sharma,PERSONAL,BANK_A,2949,HIGH,ENT01510
ACC02113,Reddy Electronics,BUSINESS,BANK_A,2228,MEDIUM,ENT01511
ACC02114,Vinod Gupta,PERSONAL,BANK_A,1893,MEDIUM,ENT01512
ACC02115,Gupta Constructions,BUSINESS,BANK_B,3084,LOW,ENT01512
ACC02116,Gaurav Singh,PERSONAL,BANK_A,2987,LOW,ENT01513
ACC02117,Gaurav Sengupta,PERSONAL,BANK_A,3494,MEDIUM,ENT01514
ACC02118,Rajesh Khan,PERSONAL,BANK_A,553,MEDIUM,ENT01515
ACC02119,Khan Textiles,BUSINESS,BANK_B,2840,MEDIUM,ENT01515
ACC02120,Sowmya Bansal,PERSONAL,BANK_A,448,MEDIUM,ENT01516
ACC02121,Sengupta Electronics,BUSINESS,BANK_B,1573,MEDIUM,ENT01517
ACC02122,Neha Verma,PERSONAL,BANK_A,2500,LOW,ENT01518
ACC02123,Padma Gupta,PERSONAL,BANK_B,351,MEDIUM,ENT01519
ACC02124,Gupta Logistics,BUSINESS,BANK_A,465,MEDIUM,ENT01519
ACC02125,Anjali Pillai,PERSONAL,BANK_B,1386,MEDIUM,ENT01520
ACC02126,Sowmya Pillai,PERSONAL,BANK_A,3327,MEDIUM,ENT01521
ACC02127,Sunita Brar,PERSONAL,BANK_B,289,MEDIUM,ENT01522
ACC02128,Bansal Overseas,BUSINESS,BANK_B,206,MEDIUM,ENT01523
ACC02129,Banerjee Textiles,BUSINESS,BANK_A,1936,MEDIUM,ENT01524
ACC02130,Nisha Tiwari,PERSONAL,BANK_B,3141,MEDIUM,ENT01525
ACC02131,Gopal Shah,PERSONAL,BANK_B,867,MEDIUM,ENT01526
ACC02132,Shah Exports,BUSINESS,BANK_B,2112,MEDIUM,ENT01526
ACC02133,Pankaj Mehta,PERSONAL,BANK_A,905,MEDIUM,ENT01527
ACC02134,Geeta Banerjee,PERSONAL,BANK_A,936,MEDIUM,ENT01528
ACC02135,Banerjee Textiles,BUSINESS,BANK_B,1452,LOW,ENT01528
ACC02136,Kaur Motors,BUSINESS,BANK_A,1576,MEDIUM,ENT01529
ACC02137,Karthik Iyengar,PERSONAL,BANK_B,939,HIGH,ENT01530
ACC02138,Iyer Retail,BUSINESS,BANK_A,2545,MEDIUM,ENT01531
ACC02139,Geeta Rao,PERSONAL,BANK_A,826,MEDIUM,ENT01532
ACC02140,Mahesh Saxena,PERSONAL,BANK_B,1306,HIGH,ENT01533
ACC02141,Ghosh Traders,BUSINESS,BANK_B,3600,MEDIUM,ENT01534
ACC02142,Ajay Sandhu,PERSONAL,BANK_A,1508,LOW,ENT01535
ACC02143,Arun Varghese,PERSONAL,BANK_B,3611,MEDIUM,ENT01536
ACC02144,Pandey Fashions,BUSINESS,BANK_A,353,MEDIUM,ENT01537
ACC02145,Ravi Mehta,PERSONAL,BANK_A,1895,LOW,ENT01538
ACC02146,Susan Yadav,PERSONAL,BANK_B,182,HIGH,ENT01539
ACC02147,Yadav Logistics,BUSINESS,BANK_B,1454,MEDIUM,ENT01539
ACC02148,Anjali Bose,PERSONAL,BANK_A,366,MEDIUM,ENT01540
ACC02149,Ahmed Fashions,BUSINESS,BANK_B,1690,MEDIUM,ENT01541
ACC02150,Rajwinder Reddy,PERSONAL,BANK_A,2379,LOW,ENT01542
ACC02151,Sunil Sandhu,PERSONAL,BANK_B,3202,LOW,ENT01543
ACC02152,Sandhu Pharma,BUSINESS,BANK_A,1224,MEDIUM,ENT01543
ACC02153,Nithya Bansal,PERSONAL,BANK_B,183,MEDIUM,ENT01544
ACC02154,Bansal Textiles,BUSINESS,BANK_A,134,LOW,ENT01544
ACC02155,Bansal Retail,BUSINESS,BANK_B,570,HIGH,ENT01544
ACC02156,Anjali Qureshi,PERSONAL,BANK_B,884,LOW,ENT01545
ACC02157,Sneha Mishra,PERSONAL,BANK_B,3072,MEDIUM,ENT01546
ACC02158,Gopal Verma,PERSONAL,BANK_B,490,LOW,ENT01547
ACC02159,Verma Foods,BUSINESS,BANK_B,2758,LOW,ENT01547
ACC02160,Harish Ghosh,PERSONAL,BANK_A,400,HIGH,ENT01548
ACC02161,Ghosh Infotech,BUSINESS,BANK_A,862,MEDIUM,ENT01548
ACC02162,Ayesha Sheikh,PERSONAL,BANK_B,2040,LOW,ENT01549
ACC02163,Harpreet Kaur,PERSONAL,BANK_B,147,MEDIUM,ENT01550
ACC02164,Kaur Logistics,BUSINESS,BANK_A,1998,HIGH,ENT01550
ACC02165,Kaur Constructions,BUSINESS,BANK_A,2330,MEDIUM,ENT01550
ACC02166,Nitin Bansal,PERSONAL,BANK_B,3467,HIGH,ENT01551
ACC02167,Irfan Mukherjee,PERSONAL,BANK_B,3105,MEDIUM,ENT01552
ACC02168,Mukherjee Exports,BUSINESS,BANK_A,3309,MEDIUM,ENT01552
ACC02169,Pankaj Bhatt,PERSONAL,BANK_A,1689,MEDIUM,ENT01553
ACC02170,Sunil Kumar,PERSONAL,BANK_A,986,MEDIUM,ENT01554
ACC02171,Kumar Exports,BUSINESS,BANK_B,487,MEDIUM,ENT01554
ACC02172,Chauhan Distributors,BUSINESS,BANK_B,619,LOW,ENT01555
ACC02173,Vinod Tiwari,PERSONAL,BANK_B,2852,MEDIUM,ENT01556
ACC02174,Singh Foods,BUSINESS,BANK_B,576,MEDIUM,ENT01557
ACC02175,Meena Mishra,PERSONAL,BANK_A,1237,MEDIUM,ENT01558
ACC02176,Balaji Bose,PERSONAL,BANK_A,208,MEDIUM,ENT01559
ACC02177,Swati Iyer,PERSONAL,BANK_A,211,HIGH,ENT01560
ACC02178,Varghese Distributors,BUSINESS,BANK_A,2257,MEDIUM,ENT01561
ACC02179,Manoj Mukherjee,PERSONAL,BANK_A,2736,MEDIUM,ENT01562
ACC02180,Mukherjee Motors,BUSINESS,BANK_A,3526,MEDIUM,ENT01562
ACC02181,Sheikh Traders,BUSINESS,BANK_A,1240,MEDIUM,ENT01563
ACC02182,Neha Ghosh,PERSONAL,BANK_A,3601,MEDIUM,ENT01564
ACC02183,Ghosh Infotech,BUSINESS,BANK_B,2705,MEDIUM,ENT01564
ACC02184,Ghosh Electronics,BUSINESS,BANK_A,764,HIGH,ENT01564
ACC02185,Nisha Tiwari,PERSONAL,BANK_A,1810,MEDIUM,ENT01565
ACC02186,Ritu Nair,PERSONAL,BANK_A,2837,MEDIUM,ENT01566
ACC02187,Rekha Iyer,PERSONAL,BANK_A,608,LOW,ENT01567
ACC02188,Manpreet Yadav,PERSONAL,BANK_A,2417,HIGH,ENT01568
ACC02189,Jaspreet Jain,PERSONAL,BANK_A,2160,MEDIUM,ENT01569
ACC02190,Jain Foods,BUSINESS,BANK_A,826,HIGH,ENT01569
ACC02191,Saxena Overseas,BUSINESS,BANK_A,1901,MEDIUM,ENT01570
ACC02192,Naveen Mukherjee,PERSONAL,BANK_B,821,HIGH,ENT01571
ACC02193,Ayesha Malhotra,PERSONAL,BANK_A,3476,LOW,ENT01572
ACC02194,Malhotra Traders,BUSINESS,BANK_B,974,MEDIUM,ENT01572
ACC02195,Pooja Shah,PERSONAL,BANK_A,3504,HIGH,ENT01573
ACC02196,Harleen Naidu,PERSONAL,BANK_A,1460,HIGH,ENT01574
ACC02197,Naidu Overseas,BUSINESS,BANK_B,2800,HIGH,ENT01574
ACC02198,Naveen Chatterjee,PERSONAL,BANK_A,1849,LOW,ENT01575
ACC02199,Sneha Sharma,PERSONAL,BANK_A,2198,MEDIUM,ENT01576
ACC02200,Sowmya Gupta,PERSONAL,BANK_A,3217,HIGH,ENT01577
ACC02201,Gupta Retail,BUSINESS,BANK_B,567,HIGH,ENT01577
ACC02202,Priya Trivedi,PERSONAL,BANK_B,3097,MEDIUM,ENT01578
ACC02203,Ravi Kumar,PERSONAL,BANK_B,1986,MEDIUM,ENT01579
ACC02204,Yadav Motors,BUSINESS,BANK_B,2493,HIGH,ENT01580
ACC02205,Gopal Reddy,PERSONAL,BANK_B,1884,MEDIUM,ENT01581
ACC02206,Sunita Sharma,PERSONAL,BANK_A,141,MEDIUM,ENT01582
ACC02207,Sharma Pharma,BUSINESS,BANK_A,947,HIGH,ENT01582
ACC02208,Vandana Joshi,PERSONAL,BANK_B,371,MEDIUM,ENT01583
ACC02209,Amandeep Sidhu,PERSONAL,BANK_A,1344,MEDIUM,ENT01584
ACC02210,Rahul Kumar,PERSONAL,BANK_A,1507,LOW,ENT01585
ACC02211,Kumar Foods,BUSINESS,BANK_A,272,MEDIUM,ENT01585
ACC02212,Ritu Thomas,PERSONAL,BANK_B,3250,HIGH,ENT01586
ACC02213,Thomas Enterprises,BUSINESS,BANK_B,2713,HIGH,ENT01586
ACC02214,Thomas Electronics,BUSINESS,BANK_B,3202,MEDIUM,ENT01586
ACC02215,Harish Pandey,PERSONAL,BANK_B,1819,MEDIUM,ENT01587
ACC02216,Kalpana Sharma,PERSONAL,BANK_B,637,LOW,ENT01588
ACC02217,Dinesh Shah,PERSONAL,BANK_A,2126,LOW,ENT01589
ACC02218,Karthik Ahmed,PERSONAL,BANK_B,131,HIGH,ENT01590
ACC02219,Usha Sandhu,PERSONAL,BANK_B,114,HIGH,ENT01591
ACC02220,Jyoti Sandhu,PERSONAL,BANK_B,471,MEDIUM,ENT01592
ACC02221,Gurpreet Saxena,PERSONAL,BANK_B,1102,LOW,ENT01593
ACC02222,Kaur Foods,BUSINESS,BANK_A,908,HIGH,ENT01594
ACC02223,Sabiha Kumar,PERSONAL,BANK_A,1872,HIGH,ENT01595
ACC02224,Kumar Electronics,BUSINESS,BANK_A,276,MEDIUM,ENT01595
ACC02225,Kumar Foods,BUSINESS,BANK_A,2796,MEDIUM,ENT01595
ACC02226,Kumar Constructions,BUSINESS,BANK_A,310,MEDIUM,ENT01595
ACC02227,Dinesh Kumar,PERSONAL,BANK_B,340,HIGH,ENT01596
ACC02228,Kumar Foods,BUSINESS,BANK_B,2693,MEDIUM,ENT01596
ACC02229,Manoj Jain,PERSONAL,BANK_A,71,MEDIUM,ENT01597
ACC02230,Jain Distributors,BUSINESS,BANK_B,1610,MEDIUM,ENT01597
ACC02231,Gurpreet Mehta,PERSONAL,BANK_A,3273,MEDIUM,ENT01598
ACC02232,Imran Reddy,PERSONAL,BANK_B,3618,MEDIUM,ENT01599
ACC02233,Mukherjee Retail,BUSINESS,BANK_B,691,MEDIUM,ENT01600
ACC02234,Kalpana Kapoor,PERSONAL,BANK_A,3198,MEDIUM,ENT01601
ACC02235,Ravi Gill,PERSONAL,BANK_B,182,MEDIUM,ENT01602
ACC02236,Gill Motors,BUSINESS,BANK_B,1570,MEDIUM,ENT01602
ACC02237,Sabiha Malik,PERSONAL,BANK_B,3187,HIGH,ENT01603
ACC02238,Malik Agro Industries,BUSINESS,BANK_B,3494,MEDIUM,ENT01603
ACC02239,Anna Pillai & Sons,PERSONAL,BANK_B,2092,MEDIUM,ENT01604
ACC02240,Pillai & Sons Textiles,BUSINESS,BANK_A,1536,MEDIUM,ENT01604
ACC02241,Chauhan Enterprises,BUSINESS,BANK_B,1400,LOW,ENT01605
ACC02242,Anna Gill,PERSONAL,BANK_B,3294,MEDIUM,ENT01606
ACC02243,Manpreet Chatterjee,PERSONAL,BANK_A,2380,MEDIUM,ENT01607
ACC02244,Muthu Mishra,PERSONAL,BANK_B,1732,HIGH,ENT01608
ACC02245,Zubair Kapoor,PERSONAL,BANK_A,295,HIGH,ENT01609
ACC02246,Manoj Sheikh,PERSONAL,BANK_B,1143,MEDIUM,ENT01610
ACC02247,Mary Bose,PERSONAL,BANK_A,2018,MEDIUM,ENT01611
ACC02248,Bose Fashions,BUSINESS,BANK_B,3274,MEDIUM,ENT01611
ACC02249,Susan Varghese,PERSONAL,BANK_B,2578,MEDIUM,ENT01612
ACC02250,Varghese Constructions,BUSINESS,BANK_B,825,MEDIUM,ENT01612
ACC02251,Anil Qureshi,PERSONAL,BANK_B,2117,MEDIUM,ENT01613
ACC02252,Kritika Chauhan,PERSONAL,BANK_B,1367,HIGH,ENT01614
ACC02253,Balaji Patel,PERSONAL,BANK_A,601,HIGH,ENT01615
ACC02254,Patel Exports,BUSINESS,BANK_A,3504,MEDIUM,ENT01615
ACC02255,Patel Electronics,BUSINESS,BANK_A,3064,MEDIUM,ENT01615
ACC02256,Vinod Malhotra,PERSONAL,BANK_A,2933,HIGH,ENT01616
ACC02257,Vinod Saxena,PERSONAL,BANK_A,1193,HIGH,ENT01617
ACC02258,Saxena Enterprises,BUSINESS,BANK_B,3411,HIGH,ENT01617
ACC02259,Irfan Bansal,PERSONAL,BANK_A,1469,MEDIUM,ENT01618
ACC02260,Rekha Sidhu,PERSONAL,BANK_A,1823,MEDIUM,ENT01619
ACC02261,Manisha Ahmed,PERSONAL,BANK_B,3565,MEDIUM,ENT01620
ACC02262,Usha Banerjee,PERSONAL,BANK_B,2855,HIGH,ENT01621
