entity_key,canonical_name,phone,pan,address,num_records,num_accounts,account_ids,record_ids,has_unverified_link,is_watchlisted,rules_used
PERSON00987,Bansal Sanjay,8864464640,XTBVV2075V,"722, Colony, Patna, Bihar - 288125",2,1,ACC01370,REC002048;REC002049,False,False,R0_same_account;R1_same_pan
PERSON00988,V. Shah,6610405970,FNWIV6922C,"781, Cross Street, Mumbai, Maharashtra - 488546",1,1,ACC01371,REC002050,False,False,
PERSON00989,Sabiha Bhatt,9670470855,BWUNL9097W,"484, Cross Street, Ahmedabad, Gujarat - 227876",1,1,ACC01372,REC002051,False,False,
PERSON00990,Anna Sidhu & Sons,8724231800,ZMPPS3865Q,,1,1,ACC01373,REC002052,False,False,
PERSON00991,IRFAN THOMAS,6625165661,SHZOJ3270S,"206, Avenue, Bengaluru, Karnataka - 125009",2,1,ACC01374,REC002053;REC002054,False,False,R0_same_account;R4_phone_and_address
PERSON00992,Amandeep Chatterjee,8279617120,IUMYO9869J,"905, Cross Street, Lucknow, Uttar Pradesh - 694709",2,1,ACC01375,REC002055;REC002056,False,False,R0_same_account;R4_phone_and_address
PERSON00993,Swati Gill,9873244434,SRWXR8793Z,,1,1,ACC01376,REC002057,False,False,
PERSON00994,Gurpreet Agarwal & Sons,6845752600,ZVSHG6569A,"652, Cross Street, Hyderabad, Telangana - 312722",2,1,ACC01377,REC002058;REC002059,False,False,R0_same_account
PERSON00995,Ramesh Sandhu & Sons,8402147810,NEGZA8898E,"835, Avenue, Mumbai, Maharashtra - 403705",3,2,ACC01378;ACC01379,REC002060;REC002061;REC002062,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00996,Pooja Bansal,9675053199,SZVWJ0982X,"211, Main Road, Hyderabad, Telangana - 501736",2,1,ACC01380,REC002063;REC002064,False,False,R0_same_account
PERSON00997,Desai Sunita,8680845379,ASUHE0689H,"145, Colony, Thiruvananthapuram, Kerala - 271818",4,3,ACC01381;ACC01382;ACC01383,REC002065;REC002066;REC002067;REC002068,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address;R6_reversed
PERSON00998,Sowmya Kumar,,RTKUY5594A,"604, Avenue, Lucknow, Uttar Pradesh - 187519",1,1,ACC01384,REC002069,False,False,
PERSON00999,A. Reddy,7245229940,ZKCPF3020P,,1,1,ACC01385,REC002070,False,False,
PERSON01000,Pillai & Sons Ritu,,MYGGR1827Z,"751, Main Road, Chennai, Tamil Nadu - 413088",1,1,ACC01386,REC002071,False,False,
PERSON01001,Ritu Pillai & Sons,6093453343,,"751, Main Road, Chennai, Tamil Nadu - 413088",1,1,ACC01387,REC002072,False,False,
PERSON01002,Karthik Gupta & Sons,9407249771,HTLAD0998G,"668, Cross Street, Chennai, Tamil Nadu - 522807",1,1,ACC01388,REC002073,False,False,
PERSON01003,R. Rao,6199000721,DHGJO6753Y,,1,1,ACC01389,REC002074,False,False,
PERSON01004,Manoj Patel & Sons,9926236797,,,1,1,ACC01390,REC002075,False,False,
PERSON01005,Manoj Patel,,UWZOZ2021F,"149, Avenue, Thiruvananthapuram, Kerala - 142377",1,1,ACC01391,REC002076,False,False,
PERSON01006,Dinesh Pillai & Sons,7256057138,PBCLI0867J,"291, Main Road, Surat, Gujarat - 467833",5,3,ACC01392;ACC01393;ACC01394,REC002077;REC002078;REC002079;REC002080;REC002081,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01007,MANISHA SAXENA,7796846375,,,1,1,ACC01395,REC002082,False,False,
PERSON01008,Kavita Iyengar & Sons,7223837729,QWWLQ0505Y,,1,1,ACC01396,REC002083,False,False,
PERSON01009,R. Dubey,6050235573,DSJGP4512D,"74, Avenue, Coimbatore, Tamil Nadu - 656361",3,2,ACC01397;ACC01398,REC002084;REC002085;REC002086,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim;R5_initials;R8_soundex
PERSON01010,Harpreet Jian,7972404045,CBJSQ6294R,"133, Avenue, Thiruvananthapuram, Kerala - 491438",2,2,ACC01399;ACC01400,REC002087;REC002088,False,False,R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01011,Vandana Brar & Sons,7981506330,UYHPM4975H,"234, Avenue, Delhi, Delhi - 395064",2,1,ACC01401,REC002089;REC002090,False,False,R0_same_account;R4_phone_and_address
PERSON01012,Lakshmi Mlik,8733574310,,"760, Colony, Coimbatore, Tamil Nadu - 345491",1,1,ACC01402,REC002091,False,False,
PERSON01013,Arjun Iyer & Sons,6886690690,JQIZV7487Z,"778, Avenue, Chandigarh, Punjab - 347470",2,1,ACC01403,REC002092;REC002093,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01014,M. Jain,7267777582,,"659, Nagar, Bhopal, Madhya Pradesh - 265225",1,1,ACC01404,REC002094,False,False,
PERSON01015,GAURAV DHILLON,9428425129,,,1,1,ACC01405,REC002095,False,False,
PERSON01016,Arjun Naidu & Sons,,SVOXI1144C,"969, Avenue, Hyderabad, Telangana - 175787",1,1,ACC01406,REC002096,False,False,
PERSON01017,IMRAN SHEIKH,6762834207,RAWEG3350M,"113, Layout, Hyderabad, Telangana - 287264",2,1,ACC01407,REC002097;REC002098,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01018,Ajay Gupta & Sons,8896712780,,"84, Extension, Kochi, Kerala - 405084",2,1,ACC01408,REC002099;REC002100,False,False,R0_same_account
PERSON01019,Dubey Sanjay,6345468854,HWJHZ3384N,"980, Colony, Nagpur, Maharashtra - 227072",3,2,ACC01409;ACC01410,REC002101;REC002102;REC002103,False,False,R0_same_account;R1_same_pan
PERSON01020,S. Yadav,9758038824,UYUPI8226A,"972, Main Road, Nagpur, Maharashtra - 313075",1,1,ACC01411,REC002104,False,False,
PERSON01021,Arjun Iyer & Sons,6661994734,JPYOS8628U,"396, Extension, Bengaluru, Karnataka - 296514",2,1,ACC01412,REC002105;REC002106,False,False,R0_same_account;R3_address_and_name_sim
PERSON01022,Swati Malki,7694059395,THWQY4273O,"157, Nagar, Hyderabad, Telangana - 576012",2,1,ACC01413,REC002107;REC002108,False,False,R0_same_account
PERSON01023,J. Qureshi,8029338549,ZNWLH6532I,"860, Main Road, Pune, Maharashtra - 639484",1,1,ACC01414,REC002109,False,False,
PERSON01024,Shah Ayesha,,OXAMM6942T,"637, Layout, Kolkata, West Bengal - 351177",1,1,ACC01415,REC002110,False,False,
PERSON01025,Sanjay Trivedi,7098629532,XVMXC6968L,"513, Nagar, Mysuru, Karnataka - 459003",3,3,ACC01416;ACC01417;ACC01418,REC002111;REC002112;REC002113,False,False,R1_same_pan;R2_phone_and_name_sim
PERSON01026,Swati Patel,7845261451,PHKLC4208C,"45, Layout, Delhi, Delhi - 248516",1,1,ACC01419,REC002114,False,False,
PERSON01027,Vasantha Sidhu,7735266394,WRNPE9932H,"536, Layout, Nagpur, Maharashtra - 626821",1,1,ACC01420,REC002115,False,False,
PERSON01028,PRAKASH NAIR,8495183292,NZUZI4822T,"262, Layout, Delhi, Delhi - 386789",2,1,ACC01421,REC002116;REC002117,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON01029,SWATI SAXENA,7970264719,SQVKG4100V,"385, Cross Street, Patna, Bihar - 534258",2,1,ACC01422,REC002118;REC002119,False,False,R0_same_account;R3_address_and_name_sim
PERSON01030,NITHYA IYER,8370259729,HGRIC9928X,,2,1,ACC01423,REC002120;REC002121,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON01031,Manoj Chatterjee & Sons,6082469997,IFOGC5019K,"873, Colony, Lucknow, Uttar Pradesh - 235499",3,2,ACC01424;ACC01425,REC002122;REC002123;REC002124,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim
PERSON01032,Simran Desai & Sons,8923783817,CDWVQ5637K,,1,1,ACC01426,REC002125,False,False,
PERSON01033,J. Joshi,,JNLUY6126O,"105, Main Road, Pune, Maharashtra - 384901",1,1,ACC01427,REC002126,False,False,
PERSON01034,Sandeep Malhotra & Sons,9393447295,DRHNB4737R,"757, Avenue, Thiruvananthapuram, Kerala - 482172",3,2,ACC01428;ACC01429,REC002127;REC002128;REC002129,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01035,ANJALI BOSE,9412207858,QVBDI4322Q,,2,1,ACC01430,REC002130;REC002131,False,False,R0_same_account;R2_phone_and_name_sim
PERSON01036,Balaji Ghosh & Sons,8764205181,BTKZP6349X,"692, Nagar, Bengaluru, Karnataka - 520265",4,2,ACC01431;ACC01432,REC002132;REC002133;REC002134;REC002135,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01037,S. Bose,6472135685,CBGWH1972D,"804, Avenue, Jaipur, Rajasthan - 522074",1,1,ACC01433,REC002136,False,False,
PERSON01038,Radha Msihra,6328425225,NGUJL9864A,"685, Layout, Delhi, Delhi - 115147",2,1,ACC01434,REC002137;REC002138,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01039,SHREYA DESAI,6035898045,SSJZI1257M,"254, Main Road, Pune, Maharashtra - 115402",3,2,ACC01435;ACC01436,REC002139;REC002140;REC002141,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim
PERSON01040,Pankaj Sengupta & Sons,,YDENR1155S,,1,1,ACC01437,REC002142,False,False,
PERSON01041,ARJUN SIDHU,7102980695,XJIYM6825P,"894, Cross Street, Pune, Maharashtra - 644798",2,1,ACC01438,REC002143;REC002144,False,False,R0_same_account;R3_address_and_name_sim
PERSON01042,VIJAY GHOSH,,AERQG5926Z,"566, Colony, Chandigarh, Punjab - 173548",1,1,ACC01439,REC002145,False,False,
PERSON01043,Deepa Yadav,8121990914,TDIJH8422B,"617, Extension, Surat, Gujarat - 174752",3,2,ACC01440;ACC01441,REC002146;REC002147;REC002148,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01044,Anita Kumar & Sons,6225295210,IVYSE7949H,"505, Layout, Bengaluru, Karnataka - 599203",3,2,ACC01442;ACC01443,REC002149;REC002150;REC002151,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON01045,Kapoor Naveen,6202118577,TWURI8417Q,"792, Avenue, Chennai, Tamil Nadu - 423998",2,1,ACC01444,REC002152;REC002153,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01046,SRINIVAS GILL,7878878204,IEVZV7862R,,1,1,ACC01445,REC002154,False,False,
PERSON01047,SANDEEP VARGHESE,9668639668,ZDHFE4691E,"362, Nagar, Kochi, Kerala - 249659",2,1,ACC01446,REC002155;REC002156,False,False,R0_same_account;R4_phone_and_address
PERSON01048,Neha Chuhan,6304118316,PPINE2812Y,,1,1,ACC01447,REC002157,False,False,
PERSON01049,Rohit Jain,8549225182,SQAGA2059G,"34, Layout, Chennai, Tamil Nadu - 289173",2,1,ACC01448,REC002158;REC002159,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01050,Pankaj Iyer & Sons,8638356853,TAXKN6503I,"725, Main Road, Kolkata, West Bengal - 523416",2,1,ACC01449,REC002160;REC002161,False,False,R0_same_account
PERSON01051,Ajay Mukherjee & Sons,9690713501,,"269, Main Road, Chennai, Tamil Nadu - 301865",1,1,ACC01450,REC002162,False,False,
PERSON01052,Agarwal Priya,8731030354,CFDQE8789L,"213, Cross Street, Mumbai, Maharashtra - 484365",3,2,ACC01451;ACC01452,REC002163;REC002164;REC002165,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim;R4_phone_and_address
PERSON01053,Mary Thomas,9027957659,YSRCP3715A,"612, Avenue, Mysuru, Karnataka - 659364",2,1,ACC01453,REC002166;REC002167,False,False,R0_same_account;R1_same_pan
PERSON01054,Gill Thomas,,XJOBC5884G,"638, Nagar, Mumbai, Maharashtra - 279670",2,1,ACC01454,REC002168;REC002169,False,False,R0_same_account;R1_same_pan
PERSON01055,PANKAJ MALIK,7478148411,LBZNE1233X,"692, Avenue, Pune, Maharashtra - 449547",2,1,ACC01455,REC002170;REC002171,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON01056,Sneha Redy,7488229902,GNTCD7851E,"477, Colony, Madurai, Tamil Nadu - 219564",1,1,ACC01456,REC002172,False,False,
PERSON01057,K. Dubey,8678453450,,,1,1,ACC01457,REC002173,False,False,
PERSON01058,HARPREET SINGH,6751415448,,,1,1,ACC01458,REC002174,False,False,
PERSON01059,Faisal Iyengar & Sons,8263565637,FEHTV6852Q,"39, Nagar, Lucknow, Uttar Pradesh - 353498",3,2,ACC01459;ACC01460,REC002175;REC002176;REC002177,False,False,R0_same_account;R1_same_pan
PERSON01060,ARJUN SENGUPTA,9516115056,QXLBF7351H,"411, Layout, Kochi, Kerala - 295913",2,1,ACC01461,REC002178;REC002179,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01061,Arjun Desai & Sons,6118267429,ZLAAJ4021M,"347, Colony, Thiruvananthapuram, Kerala - 454627",3,2,ACC01462;ACC01463,REC002180;REC002181;REC002182,True,False,R0_same_account;R3_address_and_name_sim;R6_reversed
PERSON01062,Menon Usha,6736487851,MISSN2923P,"25, Cross Street, Ahmedabad, Gujarat - 580681",2,2,ACC01464;ACC01465,REC002183;REC002184,False,False,R1_same_pan
PERSON01063,Deepak Patel & Sons,7382133939,CLVOB7787Q,"304, Avenue, Chandigarh, Punjab - 553197",2,2,ACC01466;ACC01467,REC002185;REC002186,False,False,R1_same_pan
PERSON01064,Dhillon Usha,8444919340,,,1,1,ACC01468,REC002187,False,False,
PERSON01065,Kalpana Bnerjee,7701368715,AKUDU3899F,"755, Nagar, Pune, Maharashtra - 690640",2,1,ACC01469,REC002188;REC002189,False,False,R0_same_account;R1_same_pan
PERSON01066,Kumar Sandeep,7957260873,YZKZT0361B,"447, Main Road, Kochi, Kerala - 569973",2,1,ACC01470,REC002190;REC002191,False,False,R0_same_account;R1_same_pan
PERSON01067,Anita Trivedi & Sons,8110537628,HDSAB7213B,"676, Layout, Kolkata, West Bengal - 686855",3,2,ACC01471;ACC01472,REC002192;REC002193;REC002194,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim
PERSON01068,KALPANA IYENGAR,6979800920,,"862, Layout, Bhopal, Madhya Pradesh - 425173",2,1,ACC01473,REC002195;REC002196,False,False,R0_same_account;R2_phone_and_name_sim
PERSON01069,ARUN TIWARI,8242602665,TCMTK5455F,"507, Layout, Jaipur, Rajasthan - 426347",3,2,ACC01474;ACC01475,REC002197;REC002198;REC002199,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R4_phone_and_address
PERSON01070,Srinivas Dubey & Sons,8795493733,,"735, Nagar, Bengaluru, Karnataka - 566521",2,1,ACC01476,REC002200;REC002201,False,False,R0_same_account
PERSON01071,Faisal Chtaterjee,9873131758,WYSYT1662B,"140, Main Road, Surat, Gujarat - 491909",1,1,ACC01477,REC002202,False,False,
PERSON01072,SANJAY MEHTA,7757509552,VDRKW6339T,"249, Main Road, Madurai, Tamil Nadu - 264099",2,1,ACC01478,REC002203;REC002204,False,False,R0_same_account;R1_same_pan
PERSON01073,Pankaj Pandey,8371299173,OSGNX9018O,"60, Colony, Surat, Gujarat - 527233",2,1,ACC01479,REC002205;REC002206,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01074,Dinesh Iyengar & Sons,9553701796,GVDUA0114O,"664, Avenue, Bengaluru, Karnataka - 396585",2,1,ACC01480,REC002207;REC002208,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01075,Sneha Gupta,,WPFRE1833W,,1,1,ACC01481,REC002209,False,False,
PERSON01076,Vandana Pandey & Sons,9800320992,JHVTN9343V,"384, Nagar, Madurai, Tamil Nadu - 233342",3,2,ACC01482;ACC01483,REC002210;REC002211;REC002212,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01077,Pandey Ramesh,9642393259,PLPQL7867O,"936, Extension, Lucknow, Uttar Pradesh - 402515",3,2,ACC01484;ACC01485,REC002213;REC002214;REC002215,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01078,N. Naidu,6548895362,,"456, Colony, Madurai, Tamil Nadu - 106854",4,2,ACC01486;ACC01487,REC002216;REC002217;REC002218;REC002219,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address;R5_initials;R8_soundex
PERSON01079,AMANDEEP DESAI,8718613682,KNHEH4832K,"246, Nagar, Coimbatore, Tamil Nadu - 532594",4,2,ACC01488;ACC01489,REC002220;REC002221;REC002222;REC002223,True,False,R0_same_account;R2_phone_and_name_sim;R5_initials;R6_reversed
PERSON01080,Imran Malohtra,9017625271,IKPHD3952N,"827, Main Road, Thiruvananthapuram, Kerala - 657543",2,1,ACC01490,REC002224;REC002225,False,False,R0_same_account;R1_same_pan
PERSON01081,Imran Yadva,9789613554,AWUOO8762Q,"295, Avenue, Chandigarh, Punjab - 645666",2,1,ACC01491,REC002226;REC002227,False,False,R0_same_account;R1_same_pan
PERSON01082,Sidhu Vasantha,7863656628,,"295, Layout, Madurai, Tamil Nadu - 584154",1,1,ACC01492,REC002228,False,False,
PERSON01083,R. Sheikh,,URFJX9267A,"511, Layout, Chandigarh, Punjab - 155261",1,1,ACC01493,REC002229,False,False,
PERSON01084,Anita Shekih,,XUVZH4713V,"143, Extension, Lucknow, Uttar Pradesh - 278814",2,1,ACC01494,REC002230;REC002231,False,False,R0_same_account;R1_same_pan
PERSON01085,Trivedi Ravi,9279285917,MUNQG3220Y,"907, Avenue, Nagpur, Maharashtra - 349372",2,2,ACC01495;ACC01496,REC002232;REC002233,False,False,R1_same_pan;R4_phone_and_address
PERSON01086,Pooja Desai,6164577048,DYSZC6431F,"705, Cross Street, Jaipur, Rajasthan - 272220",2,1,ACC01497,REC002234;REC002235,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON01087,Harleen Dbey,,KYTQV1460B,,1,1,ACC01498,REC002236,False,False,
PERSON01088,Yadav Joseph,8910008422,UIRQX9691H,"383, Nagar, Ahmedabad, Gujarat - 311548",3,2,ACC01499;ACC01500,REC002237;REC002238;REC002239,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON01089,Harleen Iengar,,VBUZL7613Q,,1,1,ACC01501,REC002240,False,False,
PERSON01090,Dhillon Nithya,9519173892,HGQQW1265H,"668, Cross Street, Ahmedabad, Gujarat - 261903",2,1,ACC01502,REC002241;REC002242,False,False,R0_same_account
PERSON01091,Srinivas Mukhereje,,CDDCP6371H,"202, Nagar, Chennai, Tamil Nadu - 539685",1,1,ACC01503,REC002243,False,False,
PERSON01092,Anil Reddy & Sons,6033935862,CADLJ0274R,"364, Cross Street, Delhi, Delhi - 609904",3,2,ACC01504;ACC01505,REC002244;REC002245;REC002246,False,False,R0_same_account;R2_phone_and_name_sim;R4_phone_and_address
PERSON01093,Jyoti Shiekh,7359892548,IOLRR3426N,,2,1,ACC01506,REC002247;REC002248,False,False,R0_same_account;R1_same_pan
PERSON01094,Faisal Agarwla,9364017409,IKKDP6002X,"306, Extension, Kolkata, West Bengal - 482566",2,2,ACC01507;ACC01508,REC002249;REC002250,False,False,R1_same_pan
PERSON01095,M. Kaur,8492278814,VOKCA9057Y,"741, Nagar, Bengaluru, Karnataka - 423056",1,1,ACC01509,REC002251,False,False,
PERSON01096,Kavita Pandey & Sons,9131732010,FOBCF0330C,"764, Layout, Thiruvananthapuram, Kerala - 342624",2,1,ACC01510,REC002252;REC002253,False,False,R0_same_account;R1_same_pan
PERSON01097,Priya Misra,8232938882,,"187, Layout, Chandigarh, Punjab - 455206",1,1,ACC01511,REC002254,False,False,
PERSON01098,Naveen Shikh,6145113872,,"785, Cross Street, Chennai, Tamil Nadu - 273896",1,1,ACC01512,REC002255,False,False,
PERSON01099,ASHOK MENON,6320485373,ADQZG0252P,"794, Colony, Delhi, Delhi - 226488",1,1,ACC01513,REC002256,False,False,
PERSON01100,Vasantha Malik & Sons,9681006726,PKJKJ7402F,"500, Layout, Delhi, Delhi - 159559",2,1,ACC01514,REC002257;REC002258,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01101,Imran Ansari,9519811045,MOPWR2765N,"110, Nagar, Hyderabad, Telangana - 215659",4,3,ACC01515;ACC01516;ACC01517,REC002259;REC002260;REC002261;REC002262,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R6_reversed
PERSON01102,Mahesh Sharma & Sons,9978918354,NGREG5675X,"545, Layout, Chandigarh, Punjab - 390230",1,1,ACC01518,REC002263,False,False,
PERSON01103,Ahmed Rekha,7713682105,XEUIC4255G,"167, Nagar, Kolkata, West Bengal - 297220",3,2,ACC01519;ACC01520,REC002264;REC002265;REC002266,False,False,R0_same_account;R3_address_and_name_sim;R4_phone_and_address
PERSON01104,Ashok Redyd,8939629662,FATSY8267Q,"589, Cross Street, Pune, Maharashtra - 255647",2,1,ACC01521,REC002267;REC002268,False,False,R0_same_account
PERSON01105,Mehta Fatima,8069311426,,"179, Extension, Lucknow, Uttar Pradesh - 369557",1,1,ACC01522,REC002269,False,False,
PERSON01106,SANDEEP BHATT,8001710334,HCRDL2349T,"463, Layout, Madurai, Tamil Nadu - 476666",5,3,ACC01523;ACC01524;ACC01525,REC002270;REC002271;REC002272;REC002273;REC002274,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim;R4_phone_and_address
PERSON01107,Ghosh Susan,8679398404,ISEEQ0326P,"394, Nagar, Kolkata, West Bengal - 647387",1,1,ACC01526,REC002275,False,False,
PERSON01108,Kiran Rao,7050161262,WOPAD4385P,"371, Colony, Patna, Bihar - 509995",4,2,ACC01527;ACC01528,REC002276;REC002277;REC002278;REC002279,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON01109,PADMA PANDEY,9137302746,XPUQO5600K,"89, Nagar, Chandigarh, Punjab - 331560",1,1,ACC01529,REC002280,False,False,
PERSON01110,Sandeep Mukherjee,7750073609,XPDPX2468D,"407, Avenue, Kolkata, West Bengal - 195616",2,1,ACC01530,REC002281;REC002282,False,False,R0_same_account
PERSON01111,Suresh Shah,6054038343,HACEW5556W,"777, Avenue, Mysuru, Karnataka - 276994",1,1,ACC01531,REC002283,False,False,
PERSON01112,Sunil Reddy,7381989649,UHPGW5022L,"552, Colony, Ahmedabad, Gujarat - 180689",1,1,ACC01532,REC002284,False,False,
PERSON01113,Desai Usha,7085726713,BJRSC7483G,"495, Extension, Chandigarh, Punjab - 630632",2,1,ACC01533,REC002285;REC002286,False,False,R0_same_account;R4_phone_and_address
PERSON01114,Zeenat Iyer,7321176060,BVIHG0919W,,2,1,ACC01534,REC002287;REC002288,False,False,R0_same_account;R2_phone_and_name_sim
